"listingValue","product_name","product_url","product_Feature_name","product_Feature_value_name","remove"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Chip","A14 Bionic chip","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Chip","Next‑generation Neural Engine","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Dual 12MP camera system: Ultra Wide and Wide cameras","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Ultra Wide: ƒ/2.4 aperture and 120° field of view","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Wide: ƒ/1.6 aperture","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","2x optical zoom out","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Digital zoom up to 5x","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Portrait mode with advanced bokeh and Depth Control","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Portrait Lighting with six effects (Natural, Studio, Contour, Stage, Stage Mono, High-Key Mono)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Optical image stabilization (Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Five‑element lens (Ultra Wide); seven‑element lens (Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Brighter True Tone flash with Slow Sync","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Panorama (up to 63MP)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Sapphire crystal lens cover","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","100% Focus Pixels (Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Night mode (Ultra Wide, Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Deep Fusion (Ultra Wide, Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Smart HDR 3","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Wide color capture for photos and Live Photos","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Lens correction (Ultra Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Advanced red‑eye correction","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Auto image stabilization","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Burst mode","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Photo geotagging","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Camera","Image formats captured: HEIF and JPEG","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","HDR video recording with Dolby Vision up to 30 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","4K video recording at 24 fps, 25 fps, 30 fps, or 60 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","1080p HD video recording at 25 fps, 30 fps, or 60 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","720p HD video recording at 30 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Optical image stabilization for video (Wide)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","2x optical zoom out","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Digital zoom up to 3x","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Audio zoom","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Brighter True Tone flash","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","QuickTake video","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Slo‑mo video support for 1080p at 120 fps or 240 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Time‑lapse video with stabilization","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Night mode Time‑lapse","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Extended dynamic range for video up to 60 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Cinematic video stabilization (4K, 1080p, and 720p)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Continuous autofocus video","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Take 8MP still photos while recording 4K video","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Playback zoom","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Video formats recorded: HEVC and H.264","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Recording","Stereo recording","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","12MP camera","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","ƒ/2.2 aperture","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Portrait mode with advanced bokeh and Depth Control","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Portrait Lighting with six effects (Natural, Studio, Contour, Stage, Stage Mono, High-Key Mono)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Animoji and Memoji","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Night mode","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Deep Fusion","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Smart HDR 3","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","HDR video recording with Dolby Vision up to 30 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","4K video recording at 24 fps, 25 fps, 30 fps, or 60 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","1080p HD video recording at 25 fps, 30 fps, or 60 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Slo‑mo video support for 1080p at 120 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Time‑lapse video with stabilization","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Night mode Time‑lapse","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Extended dynamic range for video up to 30 fps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Cinematic video stabilization (4K, 1080p, and 720p)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","QuickTake video","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Wide color capture for photos and Live Photos","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Lens correction","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Retina Flash","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Auto image stabilization","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","TrueDepth Camera","Burst mode","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Face ID","Enabled by TrueDepth camera for facial recognition","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Apple Pay","Pay with your iPhone using Face ID in stores, within apps, and on the web","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Apple Pay","Send and receive money in Messages","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Apple Pay","Complete purchases made with Apple Pay on your Mac","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Apple Pay","Pay for your ride using Express Transit","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Cellular and Wireless","Model A2172*
5G NR (Bands n1, n2, n3, n5, n7, n8, n12, n20, n25, n28, n38, n40, n41, n66, n71, n77, n78, n79)
5G NR mmWave (Bands n260, n261)
FDD‑LTE (Bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 66, 71)
TD‑LTE (Bands 34, 38, 39, 40, 41, 42, 46, 48)
CDMA EV‑DO Rev. A (800, 1900 MHz)
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
GSM/EDGE (850, 900, 1800, 1900 MHz)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Cellular and Wireless","Model A2176*
5G NR (Bands n1, n2, n3, n5, n7, n8, n12, n20, n25, n28, n38, n40, n41, n66, n71, n77, n78, n79)
5G NR mmWave (Bands n260, n261)
FDD‑LTE (Bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 66, 71)
TD‑LTE (Bands 34, 38, 39, 40, 41, 42, 46, 48)
CDMA EV‑DO Rev. A (800, 1900 MHz)
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
GSM/EDGE (850, 900, 1800, 1900 MHz)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Cellular and Wireless","All models
5G (sub‑6 GHz and mmWave)4
Gigabit LTE with 4x4 MIMO and LAA4
Wi‑Fi 6 (802.11ax) with 2x2 MIMO
Bluetooth 5.0 wireless technology
Ultra Wideband chip for spatial awareness5
NFC with reader mode
Express Cards with power reserve","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Location","Built-in GPS, GLONASS, Galileo, QZSS, and BeiDou","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Location","Digital compass","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Location","Wi‑Fi","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Location","Cellular","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Location","iBeacon microlocation","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Calling6","FaceTime video calling over cellular or Wi‑Fi","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Calling6","FaceTime HD (1080p) video calling over 5G or Wi-Fi","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Calling6","FaceTime audio","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Calling6","Voice over LTE (VoLTE)4","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Calling6","Wi‑Fi calling4","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Playback","Audio formats supported: AAC‑LC, HE‑AAC, HE‑AAC v2, Protected AAC, MP3, Linear PCM, Apple Lossless, FLAC, Dolby Digital (AC‑3), Dolby Digital Plus (E‑AC‑3), Dolby Atmos, and Audible (formats 2, 3, 4, Audible Enhanced Audio, AAX, and AAX+)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Playback","Spatial audio playback","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Audio Playback","User‑configurable maximum volume limit","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Playback","Video formats supported: HEVC, H.264, MPEG‑4 Part 2, and Motion JPEG","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Playback","HDR with Dolby Vision, HDR10, and HLG","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Playback","Up to 4K HDR AirPlay for mirroring, photos, and video out to Apple TV (2nd generation or later) or AirPlay 2–enabled smart TV","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Video Playback","Video mirroring and video out support: Up to 1080p through Lightning Digital AV Adapter and Lightning to VGA Adapter (adapters sold separately)7","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Siri8","Use your voice to send messages, set reminders, and more","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Siri8","Get intelligent suggestions on your Lock screen and in Messages, Mail, QuickType, and more","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Siri8","Activate hands‑free with only your voice using “Hey Siri”","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Siri8","Use your voice to run shortcuts from your favorite apps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Volume up/down","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Ring/Silent","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Side button","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Built-in stereo speakers","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Built-in microphones","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Lightning connector","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Video playback: Up to 15 hours","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Video playback (streamed): Up to 10 hours","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Audio playback: Up to 50 hours","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Built-in rechargeable lithium‑ion battery","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","MagSafe wireless charging up to 15W10","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Qi wireless charging up to 7.5W10","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Charging via USB to computer system or power adapter","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Power and Battery9","Fast‑charge capable: Up to 50% charge in 30 minutes11 with 20W adapter or higher (sold separately)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","MagSafe","Wireless charging up to 15W10","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","MagSafe","Magnet array","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","MagSafe","Alignment magnet","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","MagSafe","Accessory Identification NFC","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","MagSafe","Magnetometer","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Face ID","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Barometer","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Three‑axis gyro","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Accelerometer","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Proximity sensor","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Sensors","Ambient light sensor","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Operating System","","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Accessibility","","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Camera","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Photos","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Health","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Messages","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Phone","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","FaceTime","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Mail","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Music","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Wallet","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Safari","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Maps","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Siri","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Calendar","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","iTunes Store","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","App Store","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Notes","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","News","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Contacts","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Books","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Home","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Weather","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Reminders","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Clock","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","TV","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Stocks","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Calculator","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Voice Memos","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Compass","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Podcasts","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Watch","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Tips","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Find My","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Settings","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Files","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Measure","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Shortcuts","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Built-in Apps","Translate","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Free Apps from Apple","","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","SIM Card","Dual SIM (nano-SIM and eSIM)12","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","SIM Card","iPhone 12 and iPhone 12 mini are not compatible with existing micro‑SIM cards.","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Rating for Hearing Aids","M3, T4","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","Mail Attachment Support","Viewable document types
.jpg, .tiff, .gif (images); .doc and .docx (Microsoft Word); .htm and .html (web pages); .key (Keynote); .numbers (Numbers); .pages (Pages); .pdf (Preview and Adobe Acrobat); .ppt and .pptx (Microsoft PowerPoint); .txt (text); .rtf (rich text format); .vcf (contact information); .xls and .xlsx (Microsoft Excel); .zip; .ics; .usdz (USDZ Universal)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","System Requirements","Apple ID (required for some features)","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","System Requirements","Internet access13","1"
"","iPhone 12 mini - Technical Specifications","https://support.apple.com/kb/SP829?viewlocale=en_US&locale=en_US","System Requirements","Syncing to a Mac or PC requires:
macOS Catalina 10.15 or later using the Finder
macOS El Capitan 10.11.6 through macOS Mojave 10.14.6 using iTunes 12.8 or later
Windows 7 or later using iTunes 12.10.10 or later (free download from www.itunes.com/download)","1"
